Nombre,Peso,Categoria,Año,BV,Precio,A,C,V,Tech Base,Flamer,MG,Small Laser,Medium Laser,Large Laser,ER Small Laser,ER Medium Laser,ER Large Laser,Small Pulse Laser,Medium Pulse Laser,Large Pulse Laser,Heavy Small Laser,Heavy Medium Laser,Heavy Large Laser,PPC,ER PPC,Snub-Nose PPC,Heavy PPC,LRM 5,LRM 10,LRM 15,LRM 20,SRM 2,SRM 4,SRM 6,Streak SRM 2,Streak SRM 4,Streak SRM 6,MRM 10,MRM 20,MRM 30,MRM 40,ATM 3,ATM 6,ATM 9,ATM 12,AC 2,AC 5,AC 10,AC 20,Ultra AC 2,Ultra AC 5,Ultra AC 10,Ultra AC 20,LB 2-X,LB 5-X,LB 10-X,LB 20-X,RAC 2,RAC 5,Gauss Rifle,Heavy Gauss,Plasma Rifle / Cannon,Radiadores,TB,PB,Piernas,Blindaje,Disipacion,TLP,Calor,Daño,Reactor,PROPIEDAD,Comprado,Unidad
Thresher 2 Thresher,60,Pesado,2865,2337,13603400,5,8,5,Clan,,,,,,,1,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,13,"9,5",152,2,Estandar,Double,26,,38,50,XL Engine,Compra,NO
Thresher II  Thresher II,60,Pesado,3149,3364,18937080,5,8,5,Clan,1,,,,,,,,,,1,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"9,5",152,2,Estandar,Double,26,,36,44,XL Engine,Compra,NO
Thresher  Thresher,60,Pesado,2865,2314,13276400,5,8,5,Clan,,,,,,,1,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,13,"9,5",152,2,Estandar,Double,26,,25,51,XL Engine,Compra,NO
Thug THG-10E Thug,80,Asalto,2835,1501,7739040,4,6,0,Inner Sphere,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,"14,5",232,2,Estandar,Single,19,,26,36,Fusion Engine,Compra,NO
Thug THG-11E (Reich) Thug,80,Asalto,3075,2612,9368040,4,6,4,Mixed,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,16,"15,4",247,2,Estandar,Double,32,,38,44,Fusion Engine,Compra,NO
Thug THG-11E Thug,80,Asalto,2572,1640,8370840,4,6,0,Inner Sphere,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"15,4",247,2,Estandar,Double,36,,28,44,Fusion Engine,Compra,NO
Thug THG-11Eb Thug,80,Asalto,2760,1759,8730840,4,6,0,Inner Sphere,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"15,4",247,2,Estandar,Double,36,,38,44,Fusion Engine,Compra,NO
Thug THG-12E Thug,80,Asalto,3067,1751,9953040,4,6,0,Inner Sphere,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"15,4",247,2,Estandar,Double,34,,38,44,Fusion Engine,Compra,NO
Thug THG-12K Thug,80,Asalto,3067,1824,9413040,4,6,0,Inner Sphere,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"15,4",247,2,Estandar,Double,34,,38,44,Fusion Engine,Compra,NO
Thug THG-13K Thug,80,Asalto,3068,2086,19218720,4,6,0,Inner Sphere,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"15,0",240,2,Estandar,Double,32,,53,57,XL Engine,Compra,NO
Thunder Fox TDF-F11 Thunder Fox,55,Medio,3119,2426,37440508,5,8,5,Mixed,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"12,6",201,4,Estandar,Double,22,,15,10,XXL Engine,Compra,NO
Thunder Fox TFT-A9 Thunder Fox,55,Medio,3077,1325,5027670,4,6,3,Inner Sphere,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,"9,5",152,4,Ferro Fibroso,Double,20,,18,34,Fusion Engine,Compra,NO
Thunder Fox TFT-C3 Thunder Fox,55,Medio,3085,1104,10239300,4,6,0,Inner Sphere,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"9,5",152,4,Ferro Fibroso,Double,20,,17,13,Light Fusion Engine,Compra,NO
Thunder Fox TFT-L8 Thunder Fox,55,Medio,3082,1513,10800366,5,8,5,Inner Sphere,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,10,"9,5",152,4,Ferro Fibroso,Double,20,,22,30,XL Engine,Compra,NO
Thunder Hawk TDK-7KMA Thunder Hawk,100,Asalto,3061,2449,22447000,3,5,0,Inner Sphere,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,10,"19,2",307,2,Estandar,Double,20,,14,50,XL Engine,Compra,NO
Thunder Hawk TDK-7S Thunder Hawk,100,Asalto,3064,2440,17822000,3,5,0,Inner Sphere,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,10,"18,5",296,2,Estandar,Single,10,,9,55,Light Fusion Engine,Compra,NO
Thunder Hawk TDK-7X Thunder Hawk,100,Asalto,2775,2577,22042000,3,5,0,Inner Sphere,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,10,"19,2",307,2,Estandar,Single,10,,15,65,XL Engine,Compra,NO
Thunder Hawk TDK-7Y Thunder Hawk,100,Asalto,3061,2489,21962000,3,5,0,Inner Sphere,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,10,"19,2",307,2,Estandar,Single,10,,11,57,XL Engine,Compra,NO
Thunder Stallion 2 'Fire Stallion' Thunder Stallion,85,Asalto,2877,2575,8489150,3,5,0,Clan,,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"17,4",279,4,Estandar,Double,32,,40,78,Fusion Engine,Compra,NO
Thunder Stallion 3 Thunder Stallion,85,Asalto,3068,2667,9428150,3,5,0,Clan,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,11,"17,4",279,4,Estandar,Double,22,,11,25,Fusion Engine,Compra,NO
Thunder Stallion  Thunder Stallion,85,Asalto,2850,2306,9168450,3,5,0,Clan,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,14,"17,4",279,4,Estandar,Double,28,,26,80,Fusion Engine,Compra,NO
Thunder THR-1L Thunder,70,Pesado,3055,1471,15571536,5,8,0,Inner Sphere,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,11,"13,5",216,2,Estandar,Double,22,,21,43,XL Engine,Compra,NO
Thunder THR-2L Thunder,70,Pesado,3062,1951,19183161,5,8,0,Inner Sphere,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,11,"13,0",208,2,Furtivo,Double,22,,22,45,XL Engine,Compra,NO
Thunder THR-3L Thunder,70,Pesado,3066,1904,18883536,5,8,0,Inner Sphere,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,"13,5",216,2,Furtivo,Double,22,,14,22,XL Engine,Compra,NO
Thunder THR-C4 Thunder,70,Pesado,3083,2028,15971183,4,6,6,Inner Sphere,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"13,5",216,2,Estandar,Double,24,,15,15,XL Engine,Compra,NO
Thunderbolt C Thunderbolt,65,Pesado,3050,1671,5401385,4,6,0,Mixed,,,,,,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,"13,0",208,2,Estandar,Single,24,,31,28,Fusion Engine,Compra,NO
Thunderbolt IIC  Thunderbolt IIC,70,Pesado,3085,2475,17756706,5,8,0,Clan,,,,,,,3,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,5",216,2,Estandar,Double,34,,56,62,XL Engine,Compra,NO
Thunderbolt TDR-10M (Ilyena) Thunderbolt,65,Pesado,3085,1616,12561360,4,6,4,Inner Sphere,,,,,,,1,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"12,9",206,2,Estandar,Double,22,,40,40,Light Fusion Engine,Compra,NO
Thunderbolt TDR-10M (Salazar) Thunderbolt,65,Pesado,3085,1763,13639285,4,6,3,Inner Sphere,1,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,"13,2",211,2,Furtivo,Double,24,,37,38,XL Engine,Compra,NO
Thunderbolt TDR-10M Thunderbolt,65,Pesado,3082,1727,10353660,4,6,4,Inner Sphere,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"13,0",208,2,Estandar,Double,26,,40,40,Light Fusion Engine,Compra,NO
Thunderbolt TDR-10S Thunderbolt,65,Pesado,3086,1766,10522650,4,6,4,Inner Sphere,,,,,,,3,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"12,5",200,2,Estandar,Double,28,,47,48,Light Fusion Engine,Compra,NO
Thunderbolt TDR-10SE Thunderbolt,65,Pesado,3067,2008,7902260,4,6,4,Inner Sphere,,,,,,,3,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"12,5",200,2,Estandar,Double,24,,34,35,Fusion Engine,Compra,NO
Thunderbolt TDR-11SE Thunderbolt,65,Pesado,3069,1754,12018510,4,6,6,Inner Sphere,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"12,5",200,2,Estandar,Double,20,,25,25,Light Fusion Engine,Compra,NO
Thunderbolt TDR-17S Thunderbolt,65,Pesado,3070,1803,13349710,4,6,4,Inner Sphere,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"12,9",206,2,Ferro Fibroso,Double,20,,31,34,Compact Fusion Engine,Compra,NO
Thunderbolt TDR-5 15 Blackmore Thunderbolt,65,Pesado,3070,1600,6268010,4,6,0,Inner Sphere,,,,6,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"13,0",208,2,Estandar,Double,30,,28,60,Fusion Engine,Compra,NO
Thunderbolt TDR-5 2CPP Blackmore Thunderbolt,65,Pesado,3070,1724,6246350,4,6,4,Inner Sphere,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Double,34,,30,20,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Thunderbolt,65,Pesado,2505,1429,5513360,4,6,0,Inner Sphere,,,,4,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Double,34,,27,47,Fusion Engine,Compra,NO
Thunderbolt TDR-5D Thunderbolt,65,Pesado,2821,1231,5290510,4,6,0,Inner Sphere,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,14,"13,0",208,2,Estandar,Single,14,,11,30,Fusion Engine,Compra,NO
Thunderbolt TDR-5Gauss Blackmore Thunderbolt,65,Pesado,3070,1857,6089010,4,6,4,Inner Sphere,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12,"13,0",208,2,Estandar,Double,24,,19,45,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Inferno Thunderbolt,65,Pesado,2505,1367,5332160,4,6,0,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,24,42,Fusion Engine,Compra,NO
Thunderbolt TDR-5S KKK Thunderbolt,65,Pesado,2505,1367,5332160,4,6,0,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,24,42,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Mk 1.75 Thunderbolt,65,Pesado,3070,1525,5734460,4,6,0,Inner Sphere,,,,5,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,0",208,2,Estandar,Double,32,,34,52,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Mk II Thunderbolt,65,Pesado,3070,1560,5897810,4,6,0,Inner Sphere,,,,4,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"12,5",200,2,Estandar,Double,30,,34,49,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Mk IV B Thunderbolt,65,Pesado,3070,1641,6242660,4,6,0,Inner Sphere,,,,5,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,2",211,2,Estandar,Double,32,,33,53,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Mk IV Thunderbolt,65,Pesado,3048,1595,6087035,4,6,0,Inner Sphere,,,,4,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,2",211,2,Estandar,Double,32,,34,49,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar Mk1.5 Thunderbolt,65,Pesado,3070,1411,5533160,4,6,0,Inner Sphere,,,,4,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,31,47,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Salazar MkII Thunderbolt,65,Pesado,3070,1525,5734460,4,6,0,Inner Sphere,,,,5,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,0",208,2,Estandar,Double,32,,34,52,Fusion Engine,Compra,NO
Thunderbolt TDR-5S Thunderbolt,65,Pesado,2505,1335,5356560,4,6,0,Inner Sphere,,2,,3,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"13,0",208,2,Estandar,Single,15,,24,46,Fusion Engine,Compra,NO
Thunderbolt TDR-5S1 Thunderbolt,65,Pesado,2505,1367,5345660,4,6,0,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,24,42,Fusion Engine,Compra,NO
Thunderbolt TDR-5S20 Thunderbolt,65,Pesado,2505,1408,5422610,4,6,0,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,0",208,2,Estandar,Single,16,,23,43,Fusion Engine,Compra,NO
Thunderbolt TDR-5Sb Thunderbolt,65,Pesado,2750,1613,6315410,4,6,0,Inner Sphere,,,,3,,,,,2,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"13,0",208,2,Estandar,Double,28,,35,50,Fusion Engine,Compra,NO
Thunderbolt TDR-5SE ELH Thunderbolt,65,Pesado,2910,1414,5521610,4,6,4,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,21,33,Fusion Engine,Compra,NO
Thunderbolt TDR-5SE Thunderbolt,65,Pesado,2910,1414,5521610,4,6,4,Inner Sphere,,,,3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,21,33,Fusion Engine,Compra,NO
Thunderbolt TDR-5SP Salazar Thunderbolt,65,Pesado,2505,1428,5503160,4,6,0,Inner Sphere,,,,4,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,27,45,Fusion Engine,Compra,NO
Thunderbolt TDR-5SPII Blackmore Thunderbolt,65,Pesado,3070,1631,5989610,4,6,4,Inner Sphere,,,,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,"13,0",208,2,Estandar,Double,38,,33,40,Fusion Engine,Compra,NO
Thunderbolt TDR-5SPII Salazar Thunderbolt,65,Pesado,3070,1625,6399410,4,6,0,Inner Sphere,,,,4,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,2",211,2,Estandar,Double,32,,34,49,Fusion Engine,Compra,NO
Thunderbolt TDR-5SS Thunderbolt,65,Pesado,2930,1337,5302985,4,6,0,Inner Sphere,1,,,3,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"13,0",208,2,Estandar,Single,21,,26,39,Fusion Engine,Compra,NO
Thunderbolt TDR-5SSP Salazar Thunderbolt,65,Pesado,2505,1429,5336210,4,6,0,Inner Sphere,,,,6,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,"13,0",208,2,Estandar,Single,23,,28,40,Fusion Engine,Compra,NO
Thunderbolt TDR-5SSP2 Salazar Thunderbolt,65,Pesado,2505,1428,5503160,4,6,0,Inner Sphere,,,,4,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"13,0",208,2,Estandar,Single,17,,27,45,Fusion Engine,Compra,NO
Thunderbolt TDR-6 Gauss Blackmore Thunderbolt,65,Pesado,3070,1815,11711260,4,6,4,Inner Sphere,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,"12,5",200,2,Estandar,Double,20,,13,35,XL Engine,Compra,NO
Thunderbolt TDR-60-RLA Thunderbolt,65,Pesado,3072,1975,16467384,5,8,5,Inner Sphere,,,2,,,,3,,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"12,9",206,2,Ferro Fibroso,Double,24,,47,56,XL Engine,Compra,NO
Thunderbolt TDR-6S Salazar Thunderbolt,65,Pesado,3070,1538,6094460,4,6,0,Inner Sphere,,,,,,,4,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"13,0",208,2,Estandar,Double,32,,37,43,Fusion Engine,Compra,NO
Thunderbolt TDR-7M Thunderbolt,65,Pesado,3051,1495,6018810,4,6,0,Inner Sphere,,2,,3,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"12,9",206,2,Ferro Fibroso,Double,30,,28,46,Fusion Engine,Compra,NO
Thunderbolt TDR-7SE Thunderbolt,65,Pesado,3067,1809,6564210,4,6,4,Inner Sphere,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,"12,9",206,2,Ferro Fibroso,Double,20,,17,39,Fusion Engine,Compra,NO
Thunderbolt TDR-9M Thunderbolt,65,Pesado,3067,1648,6430960,4,6,4,Inner Sphere,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,"12,5",200,2,Estandar,Double,20,,21,45,Fusion Engine,Compra,NO
Thunderbolt TDR-9NAIS Blackmore Ed Thunderbolt,65,Pesado,3068,1989,14286959,5,8,0,Inner Sphere,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,13,"13,0",208,2,Estandar,Double,26,,19,35,XL Engine,Compra,NO
Thunderbolt TDR-9NAIS Thunderbolt,65,Pesado,3068,1864,14355459,5,8,0,Inner Sphere,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,13,"12,0",192,2,Estandar,Double,26,,20,32,XL Engine,Compra,NO
Thunderbolt TDR-9Nr Thunderbolt,65,Pesado,3072,1635,16060209,5,8,0,Inner Sphere,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,13,"12,0",192,2,Estandar,Double,26,,29,37,XL Engine,Compra,NO
Thunderbolt TDR-9S Thunderbolt,65,Pesado,3053,1494,5950310,4,6,0,Inner Sphere,2,2,,3,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"13,2",211,2,Estandar,Double,30,,34,45,Fusion Engine,Compra,NO
Thunderbolt TDR-9SE Thunderbolt,65,Pesado,3051,1439,5831510,4,6,4,Inner Sphere,,,,3,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"13,2",211,2,Estandar,Double,30,,23,34,Fusion Engine,Compra,NO
Thunderbolt TDR-9T Thunderbolt,65,Pesado,3083,1589,15803310,6,9,0,Inner Sphere,,,,,,,3,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"13,0",208,2,Estandar,Double,24,,39,45,XL Engine,Compra,NO
Ti Ts&apos;ang (Jason) Ti Ts&apos;ang,60,Pesado,3068,1641,15058880,6,9,6,Inner Sphere,,,,,,,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"12,5",200,2,Estandar,Double,20,,25,35,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-10L Ti Ts&apos;ang,60,Pesado,3125,1728,57958080,6,9,0,Inner Sphere,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"12,5",200,2,Estandar,Double,20,,16,32,XXL Engine,Compra,NO
Ti Ts&apos;ang TSG-9 'China Doll' Ti Ts&apos;ang,60,Pesado,3067,1739,19056480,5,8,8,Inner Sphere,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"12,5",200,2,Estandar,Double,24,,29,31,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-9C Ti Ts&apos;ang,60,Pesado,3069,1989,15268480,6,9,6,Inner Sphere,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,"12,5",200,2,Estandar,Double,20,,24,26,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-9DDC Ti Ts&apos;ang,60,Pesado,3083,2013,21120960,6,9,6,Inner Sphere,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"11,5",184,2,Estandar,Double,20,,25,25,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-9H (Jason) Ti Ts&apos;ang,60,Pesado,3069,1641,15058880,6,9,6,Inner Sphere,,,,,,,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"12,5",200,2,Estandar,Double,20,,25,35,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-9H Ti Ts&apos;ang,60,Pesado,3059,1880,15361280,6,9,6,Inner Sphere,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"12,5",200,2,Estandar,Double,26,,33,37,XL Engine,Compra,NO
Ti Ts&apos;ang TSG-9J Ti Ts&apos;ang,60,Pesado,3060,1909,15299680,6,9,6,Inner Sphere,,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"12,5",200,2,Estandar,Double,24,,31,29,XL Engine,Compra,NO
Tian-zong TNZ-N1 Tian-zong,75,Pesado,3090,2167,17639500,4,6,0,Inner Sphere,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,12,"13,5",216,2,Furtivo,Double,24,,12,40,XL Engine,Compra,NO
Tian-zong TNZ-N2 Tian-zong,75,Pesado,3096,1726,17932000,4,6,0,Inner Sphere,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,12,"13,5",216,2,Furtivo,Double,24,,26,46,XL Engine,Compra,NO
Tian-zong TNZ-N3 Tian-zong,75,Pesado,3140,2072,17799750,4,6,0,Inner Sphere,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,10,"13,5",216,2,Furtivo,Double,20,,22,50,XL Engine,Compra,NO
Tiburon  Tiburon,35,Ligero,3099,1841,6886035,7,11,0,Clan,,,,,,2,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,"7,2",115,2,Ferro Fibroso,Double,30,,28,34,XL Engine,Compra,NO
Timber Wolf (Mad Cat) BL Timber Wolf (Mad Cat),75,Pesado,2945,2737,24160687,5,8,5,Clan,1,8,,,,10,16,12,2,22,8,,2,2,,8,,,4,1,4,10,,4,4,,3,9,,,,,,,2,4,,,,,,1,,1,,,,,,,6,,,15,"14,4",230,2,Ferro Fibroso,Double,30,,813,1315,XL Engine,Compra,NO
Timber Wolf (Mad Cat)  Timber Wolf (Mad Cat),75,Pesado,2945,2737,24160687,5,8,5,Clan,1,8,,,,10,16,14,2,14,8,,2,2,,8,,,4,1,4,10,,4,4,,3,9,,,,,,,4,,,,,,,1,,1,,,,,,,6,,,15,"14,4",230,2,Ferro Fibroso,Double,30,,785,1223,XL Engine,Compra,NO
Titan II TI-2P Titan II,100,Asalto,3071,2143,10332500,3,5,0,Inner Sphere,,,,,,1,4,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,"19,0",304,2,Estandar,Double,36,,41,50,Fusion Engine,Compra,NO
Titan II TI-2PA Titan II,100,Asalto,3076,2468,10724000,3,5,3,Inner Sphere,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,16,"19,0",304,2,Estandar,Double,32,,36,56,Fusion Engine,Compra,NO
Titan TI-1A Titan,100,Asalto,2765,1959,9841000,3,5,0,Inner Sphere,,,,6,,,,,,,,,,,2,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,"19,0",304,2,Estandar,Single,22,,54,94,Fusion Engine,Compra,NO
Titan TI-1Aj Titan,100,Asalto,3145,2328,10958000,3,5,3,Inner Sphere,,,,7,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"19,0",304,2,Estandar,Double,32,,66,95,Fusion Engine,Compra,NO
